e, e_dot, e_int, stamp, 
0.2109567884649337, 0.09875079290637097, 0.0382413259767319, 92726000000, 
0.2109567884649337, 0.09875079290637097, 0.04021634183485932, 92726000000, 
0.17290687738130006, -0.12683303694544548, 0.039654696954077834, 92930000000, 
0.17290687738130006, -0.12683303694544548, 0.037118036215168924, 92930000000, 
0.19047471977362873, 0.058559474641095566, 0.035752564969081926, 93134000000, 
0.19047471977362873, 0.058559474641095566, 0.03692375446190384, 93134000000, 
0.19897647690836484, 0.028339190449120366, 0.03866172776370815, 93338000000, 
0.19897647690836484, 0.028339190449120366, 0.03922851157269056, 93338000000, 
0.15770253510818666, -0.13757980600059394, 0.03704369926166109, 93542000000, 
0.15770253510818666, -0.13757980600059394, 0.03429210314164921, 93542000000, 
0.1055244896260672, -0.17392681827373155, 0.0280619706561627, 93746000000, 
0.1055244896260672, -0.17392681827373155, 0.02458343429068807, 93746000000, 
0.09758195442557871, -0.026475117334961624, 0.020575395578514205, 93916000000, 
0.09758195442557871, -0.026475117334961624, 0.020045893231814976, 93916000000, 
0.15424128821506722, 0.18886444596496169, 0.023293679804414977, 94120000000, 
0.15424128821506722, 0.18886444596496169, 0.02707096872371421, 94120000000, 
0.1441215399952307, -0.03373249406612174, 0.030173607761691007, 94324000000, 
0.1441215399952307, -0.03373249406612174, 0.029498957880368572, 94324000000, 
0.11947694751464022, -0.08214864160196826, 0.027181335167006774, 94528000000, 
0.11947694751464022, -0.08214864160196826, 0.02553836233496741, 94528000000, 
0.1123325778996791, -0.02381456538320374, 0.023419098195263967, 94732000000, 
0.1123325778996791, -0.02381456538320374, 0.022942806887599893, 94732000000, 
0.10774842084496372, -0.015280523515717922, 0.02216090510962146, 94936000000, 
0.10774842084496372, -0.015280523515717922, 0.0218552946393071, 94936000000, 
0.11264725921235419, 0.016329461224634894, 0.02187627339348544, 95140000000, 
0.11264725921235419, 0.016329461224634894, 0.02220286261797814, 95140000000, 
0.07952844559282868, -0.11039604539841837, 0.02032153093450247, 95344000000, 
0.07952844559282868, -0.11039604539841837, 0.018113610026534104, 95344000000, 
0.057009324379749815, -0.07506373737692955, 0.014404414371027144, 95548000000, 
0.057009324379749815, -0.07506373737692955, 0.012903139623488553, 95548000000, 
0.05679957037867722, -0.0006991800035753096, 0.011387881275878456, 95718000000, 
0.05679957037867722, -0.0006991800035753096, 0.011373897675806951, 95718000000, 
0.09107831942906186, 0.11426249683461547, 0.013645164012427753, 95922000000, 
0.09107831942906186, 0.11426249683461547, 0.01593041394912006, 95922000000, 
0.08064425086740168, -0.034780228538867274, 0.017520059315035027, 96126000000, 
0.08064425086740168, -0.034780228538867274, 0.016824454744257682, 96126000000, 
0.035851023366089585, -0.149310758337707, 0.013142635006726196, 96330000000, 
0.035851023366089585, -0.149310758337707, 0.010156419839972057, 96330000000, 
-0.005165377969613472, -0.13672133778567686, 0.00443577791750438, 96534000000, 
-0.005165377969613472, -0.13672133778567686, 0.0017013511617908427, 96534000000, 
0.016129391618923572, 0.07098256529512348, 0.00038657571197977527, 96738000000, 
0.016129391618923572, 0.07098256529512348, 0.0018062270178822448, 96738000000, 
0.011678698053349201, -0.014835645218581236, 0.00292916541941309, 96942000000, 
0.011678698053349201, -0.014835645218581236, 0.0026324525150414647, 96942000000, 
0.03807885346882789, 0.08800051805159563, 0.004095749971701753, 97078000000, 
0.03807885346882789, 0.08800051805159563, 0.005855760332733665, 97078000000, 
0.03733135307976587, -0.0024916679635400563, 0.0075659373344947765, 97316000000, 
0.03733135307976587, -0.0024916679635400563, 0.007516103975223975, 97316000000, 
0.020324920992822237, -0.05668810695647878, 0.0063325084768235985, 97520000000, 
0.020324920992822237, -0.05668810695647878, 0.005198746337694023, 97520000000, 
0.027840963602729252, 0.025053475366356714, 0.004566053705891582, 97724000000, 
0.027840963602729252, 0.025053475366356714, 0.005067123213218716, 97724000000, 
-0.017623284086580204, -0.15154749229769818, 0.0025372428745918866, 97928000000, 
-0.017623284086580204, -0.15154749229769818, -0.0004937069713620772, 97928000000, 
0.006980822714536705, 0.08201368933705637, -0.0018843830305749136, 98132000000, 
0.006980822714536705, 0.08201368933705637, -0.00024410924383378625, 98132000000, 
0.003685139702011231, -0.010985610041751581, 0.0011764523420723094, 98336000000, 
0.003685139702011231, -0.010985610041751581, 0.0009567401412372778, 98336000000, 
0.04830588263005997, 0.14873580976016246, 0.0037117441356054955, 98540000000, 
0.04830588263005997, 0.14873580976016246, 0.006686460330808745, 98540000000, 
0.0028592088394006065, -0.15148891263553121, 0.0066313982733013695, 98744000000, 
0.0028592088394006065, -0.15148891263553121, 0.0036016200205907455, 98744000000, 
-0.0058752426154924375, -0.029114838182976815, -1.0454995779414963e-05, 98948000000, 
-0.0058752426154924375, -0.029114838182976815, -0.0005927517594389513, 98948000000, 
-0.019819260724446952, -0.04648006036318172, -0.0021046497303621216, 99118000000, 
-0.019819260724446952, -0.04648006036318172, -0.003034250937625756, 99118000000, 
-0.02231478583189439, -0.008318417024824795, -0.004130220485385886, 99322000000, 
-0.02231478583189439, -0.008318417024824795, -0.004296588825882382, 99322000000, 
0.04884080820391712, 0.23718531345270502, 0.00028074910267522255, 99526000000, 
0.04884080820391712, 0.23718531345270502, 0.005024455371729323, 99526000000, 
0.007342070933576528, -0.13832912423446864, 0.007001579156094051, 99730000000, 
0.007342070933576528, -0.13832912423446864, 0.004234996671404678, 99730000000, 
-0.04259316398246815, -0.16645078305348227, -0.0018606014743543398, 99934000000, 
-0.04259316398246815, -0.16645078305348227, -0.005189617135423985, 99934000000, 
-0.0011881025996778316, 0.13801687127596773, -0.005758295370974276, 100138000000, 
-0.0011881025996778316, 0.13801687127596773, -0.002997957945454921, 100138000000, 
-0.02928844754311344, -0.09366781647811868, -0.00211097684949794, 100342000000, 
-0.02928844754311344, -0.09366781647811868, -0.003984333179060314, 100342000000, 
-0.035695866413602007, -0.02135806290162856, -0.006284850766655259, 100546000000, 
-0.035695866413602007, -0.02135806290162856, -0.00671201202468783, 100546000000, 
-0.01020130592752766, 0.0849818682869145, -0.0054395359169821115, 100716000000, 
-0.01020130592752766, 0.0849818682869145, -0.0037398985512438216, 100716000000, 
-0.017065748332934616, -0.022881474684689856, -0.002497890679199329, 100920000000, 
-0.017065748332934616, -0.022881474684689856, -0.002955520172893126, 100920000000, 
0.00234149447377785, 0.06469080935570821, -0.002119333479472759, 101124000000, 
0.00234149447377785, 0.06469080935570821, -0.0008255172923585944, 101124000000, 
0.002896826880963488, 0.0018511080239521267, 0.0005053210552346124, 101328000000, 
0.002896826880963488, 0.0018511080239521267, 0.000542343215713655, 101328000000, 
-0.02108803444888485, -0.07994953776616114, -0.001019625379130525, 101532000000, 
-0.02108803444888485, -0.07994953776616114, -0.0026186161344537474, 101532000000, 
-0.00043857121601487137, 0.0688315441095666, -0.002840976007585638, 101736000000, 
-0.00043857121601487137, 0.0688315441095666, -0.0014643451253943062, 101736000000, 
0.032098672705981324, 0.10845747973998732, 0.002081435351596772, 101940000000, 
0.032098672705981324, 0.10845747973998732, 0.004250584946396518, 101940000000, 
-0.022903109629830665, -0.18333927445270662, 0.002752949052142132, 102144000000, 
-0.022903109629830665, -0.18333927445270662, -0.0009138364369120004, 102144000000, 
-0.014452524486795904, 0.028168617143449204, -0.004017249583097149, 102348000000, 
-0.014452524486795904, 0.028168617143449204, -0.0034538772402281648, 102348000000, 
-0.0012694533037096445, 0.04394357061028753, -0.00201163348515343, 102518000000, 
-0.0012694533037096445, 0.04394357061028753, -0.0011327620729476794, 102518000000, 
0.019266437058632402, 0.06845296787447348, 0.0011151686967475409, 102722000000, 
0.019266437058632402, 0.06845296787447348, 0.0024842280542370105, 102722000000, 
-0.2720266623197607, -0.970976997927977, -0.015566252546833059, 102926000000, 
-0.2720266623197607, -0.970976997927977, -0.0349857925053926, 102926000000, 
-0.3129812860208112, -0.13651541233683506, -0.057135640710688836, 103130000000, 
-0.3129812860208112, -0.13651541233683506, -0.05986594895742554, 103130000000, 
-0.27786454026022867, 0.11705581920194182, -0.060255140820123405, 103334000000, 
-0.27786454026022867, 0.11705581920194182, -0.057914024436084566, 103334000000, 
-0.18430895208500608, 0.31185196058407527, -0.04933586884036423, 103538000000, 
-0.18430895208500608, 0.31185196058407527, -0.04309882962868272, 103538000000, 
-0.12454879161496679, 0.19920053490013098, -0.0328777797189986, 103742000000, 
-0.12454879161496679, 0.19920053490013098, -0.02889376902099598, 103742000000, 
-0.10353095942617996, 0.07005944062928944, -0.02350856951040757, 103946000000, 
-0.10353095942617996, 0.07005944062928944, -0.02210738069782178, 103946000000, 
-0.1656014281856366, -0.20690156253152217, -0.024844223135866435, 104116000000, 
-0.1656014281856366, -0.20690156253152217, -0.02898225438649688, 104116000000, 
-0.14269781566667317, 0.07634537506321148, -0.03159337813586309, 104320000000, 
-0.14269781566667317, 0.07634537506321148, -0.03006647063459886, 104320000000, 
-0.12770587291627056, 0.04997314250134203, -0.027540100283307792, 104524000000, 
-0.12770587291627056, 0.04997314250134203, -0.02654063743328095, 104524000000, 
-0.06470195830002368, 0.21001304872082294, -0.021340913608837653, 104728000000, 
-0.06470195830002368, 0.21001304872082294, -0.017140652634421195, 104728000000, 
0.035697625652144405, 0.33466527984056027, -0.00624708606319353, 104932000000, 
0.035697625652144405, 0.33466527984056027, 0.0004462195336176755, 104932000000, 
0.023839436197352182, -0.039527298182640745, 0.006348979166776066, 105136000000, 
0.023839436197352182, -0.039527298182640745, 0.0055584332031232515, 105136000000, 
-0.010408422696635, -0.11415952964662394, 0.0024846966465379575, 105340000000, 
-0.010408422696635, -0.11415952964662394, 0.00020150605360547876, 105340000000, 
-0.05355678194167335, -0.14382786415012783, -0.004958241822329556, 105544000000, 
-0.05355678194167335, -0.14382786415012783, -0.007834799105332113, 105544000000, 
-0.018809307029667988, 0.1158249163733512, -0.008394858060867646, 105748000000, 
-0.018809307029667988, 0.1158249163733512, -0.006078359733400622, 105748000000, 
-0.04186001228775038, -0.07683568419360798, -0.005298575089805757, 105918000000, 
-0.04186001228775038, -0.07683568419360798, -0.006835288773677916, 105918000000, 
-0.02438025141392597, 0.05826586957941471, -0.007206685065961782, 106122000000, 
-0.02438025141392597, 0.05826586957941471, -0.006041367674373488, 106122000000, 
-0.012319617475999411, 0.04020211312642186, -0.004072008020256757, 106326000000, 
-0.012319617475999411, 0.04020211312642186, -0.003267965757728319, 106326000000, 
-0.00915043627055745, 0.010563937351473207, -0.0022526447481704182, 106530000000, 
-0.00915043627055745, 0.010563937351473207, -0.002041366001140954, 106530000000, 
-0.01717384621094853, -0.0267446998013036, -0.0023649812501375616, 106734000000, 
-0.01717384621094853, -0.0267446998013036, -0.002899875246163634, 106734000000, 
-0.04036295004578516, -0.07729701278278878, -0.004980709497845482, 106938000000, 
-0.04036295004578516, -0.07729701278278878, -0.006526649753501257, 106938000000, 
0.04863163254164493, 0.296648608624767, -0.002139617836661693, 107142000000, 
0.04863163254164493, 0.296648608624767, 0.0037933543358336466, 107142000000, 
0.036618310089525874, -0.040044408173730194, 0.008925438344854382, 107346000000, 
0.036618310089525874, -0.040044408173730194, 0.008124550181379779, 107346000000, 
0.05158119734090527, 0.049876290837931325, 0.0083211878346638, 107516000000, 
0.05158119734090527, 0.049876290837931325, 0.009318713651422427, 107516000000, 
0.036999161876530406, -0.04860678488124955, 0.009344103770556063, 107720000000, 
0.036999161876530406, -0.04860678488124955, 0.008371968072931071, 107720000000, 
0.015165358059077594, -0.07277934605817604, 0.00594424545414256, 107924000000, 
0.015165358059077594, -0.07277934605817604, 0.00448865853297904, 107924000000, 
-0.014013147286549454, -0.0972616844854235, 0.0010878379221070488, 108128000000, 
-0.014013147286549454, -0.0972616844854235, -0.000857395767601421, 108128000000, 
0.006734220116603851, 0.06915789134384435, -0.0014194716304330038, 108332000000, 
0.006734220116603851, 0.06915789134384435, -3.631380355611687e-05, 108332000000, 
0.06024935754670424, 0.17838379143366798, 0.00491451985199413, 108468000000, 
0.06024935754670424, 0.17838379143366798, 0.008482195680667489, 108468000000, 
0.008869523740281382, -0.1712661126880762, 0.008624549255579324, 108740000000, 
0.008869523740281382, -0.1712661126880762, 0.0051992270018178, 108740000000, 
-0.0069704499502099004, -0.05279991230163761, 0.0007179065020235242, 108944000000, 
-0.0069704499502099004, -0.05279991230163761, -0.0003380917440092279, 108944000000, 
-0.0069704499502099004, 0.0, -0.00139408999004198, 108944000000, 
0.010493835970678989, 0.058214286402962966, -0.00022980426198272082, 109148000000, 
-0.00625275000266301, 0.0023923331584896346, -0.00018195759881292812, 109318000000, 
-0.00625275000266301, -0.05582195324447333, -0.00013411093564313543, 109318000000, 
0.04258842101396709, 0.16280390338876702, 0.002005528067242738, 109522000000, 
0.04258842101396709, 0.16280390338876702, 0.005261606135018079, 109522000000, 
0.017799589958863216, -0.08262943685034625, 0.0068650954657864935, 109726000000, 
0.017799589958863216, -0.08262943685034625, 0.005212506728779568, 109726000000, 
-0.02143831112865091, -0.1307930036250471, 0.0009440579192717013, 109930000000, 
-0.02143831112865091, -0.1307930036250471, -0.0016718021532292403, 109930000000, 
-0.2241598921344854, -0.6757386033527816, -0.017802434292785815, 110134000000, 
-0.2241598921344854, -0.6757386033527816, -0.03131720635984145, 110134000000, 
-0.17508308810273276, 0.16358934677250878, -0.0415601914914469, 110338000000, 
-0.17508308810273276, 0.16358934677250878, -0.038288404555996726, 110338000000, 
-0.14571032498369973, 0.09790921039677676, -0.03305843341261102, 110474000000, 
-0.14571032498369973, 0.09790921039677676, -0.03110024920467548, 110474000000, 
-0.07710593406731436, 0.2286813030546179, -0.02456843893564759, 110746000000, 
-0.07710593406731436, 0.2286813030546179, -0.01999481287455523, 110746000000, 
-0.08171764862852049, -0.015372381870687088, -0.015728634450876616, 110916000000, 
-0.08171764862852049, -0.015372381870687088, -0.016036082088290354, 110916000000, 
-0.06862880341759903, 0.043629484036404875, -0.015470940044976, 111120000000, 
-0.06862880341759903, 0.043629484036404875, -0.014598350364247902, 111120000000, 
-0.06668652436870559, 0.006474263496311454, -0.013596275413593576, 111324000000, 
-0.06668652436870559, 0.006474263496311454, -0.013466790143667346, 111324000000, 
-0.09740896577429492, -0.10240813801863109, -0.01538546763411374, 111528000000, 
-0.09740896577429492, -0.10240813801863109, -0.017433630394486362, 111528000000, 
-0.0756662406266313, 0.07247575049221207, -0.018032278145014742, 111732000000, 
-0.0756662406266313, 0.07247575049221207, -0.0165827631351705, 111732000000, 
-0.04608755051498248, 0.09859563370549607, -0.013161335451216338, 111936000000, 
-0.04608755051498248, 0.09859563370549607, -0.011189422777106417, 111936000000, 
-0.07543721330206443, -0.09783220929027318, -0.011174154288801958, 112140000000, 
-0.07543721330206443, -0.09783220929027318, -0.013130798474607422, 112140000000, 
-0.025508852683644223, 0.16642786872806736, -0.011758885285851539, 112276000000, 
-0.025508852683644223, 0.16642786872806736, -0.008430327911290192, 112276000000, 
-0.025508852683644223, 0.0, -0.005101770536728845, 112276000000, 
-0.013089011029264741, 0.04139947218126494, -0.004273781093103546, 112548000000, 
-0.005175571758289976, 0.06777760308451415, -0.0029182290314132627, 112718000000, 
-0.005175571758289976, 0.026378130903249215, -0.0015626769697229795, 112718000000, 
-0.03017647653199007, -0.08333634924566698, -0.002701841336571335, 112922000000, 
-0.03017647653199007, -0.08333634924566698, -0.004368568321484675, 112922000000, 
-0.044187746517043935, -0.046704233283512885, -0.006969379972068272, 113126000000, 
-0.044187746517043935, -0.046704233283512885, -0.00790346463773853, 113126000000, 
0.00011536826018554436, 0.1476770492574316, -0.005884008318260155, 113330000000, 
0.00011536826018554436, 0.1476770492574316, -0.002930467333111523, 113330000000, 
