e, e_dot, e_int, stamp, 
2.195451805413684, 0.0, 0.43909036108273675, 51722000000, 
2.195451805413684, 0.0, 0.43909036108273675, 51722000000, 
2.195451805413684, 0.0, 0.43909036108273675, 51722000000, 
2.195451805413684, 0.0, 0.43909036108273675, 51722000000, 
2.195451805413684, 0.0, 0.43909036108273675, 51722000000, 
2.195451805413684, 0.0, 0.43909036108273675, 51722000000, 
2.195451805413684, 0.0, 0.43909036108273675, 51722000000, 
2.195451805413684, 0.0, 0.43909036108273675, 51722000000, 
2.1931694717513, -0.0076077788746135395, 0.4389382055052445, 76134000000, 
2.199259821350084, 0.012693386454666703, 0.43919207323433784, 76270000000, 
2.1948931611073466, 0.005745631186822031, 0.43915483028058205, 76542000000, 
2.1703784982989283, -0.09627107683718587, 0.437635432050424, 76746000000, 
2.1357541476070123, -0.1971300450011141, 0.4334017204675525, 76916000000, 
2.1049956912874137, -0.21794269003838185, 0.4274085558128902, 77120000000, 
2.0607822909900935, -0.24990618872306283, 0.4201021419923013, 77324000000, 
2.025170248634015, -0.26608480884466285, 0.41272988206076816, 77528000000, 
1.9882652538424415, -0.24172345715884003, 0.40494785289776997, 77732000000, 
1.9593688762993073, -0.21933790778235837, 0.39818695858505093, 77936000000, 
1.9314078858429986, -0.18952455999814286, 0.39193613439898317, 78072000000, 
1.9314078858429986, -0.09320330152102911, 0.3881456431990203, 78072000000, 
1.9009861700102049, -0.1014057194426458, 0.3842534627797468, 78344000000, 
1.9009861700102049, -0.1014057194426458, 0.3822253483908939, 78344000000, 
1.8824419838674882, -0.06181395380905563, 0.37896095492585985, 78548000000, 
1.8824419838674882, -0.06181395380905563, 0.3777246758496788, 78548000000, 
1.844355619743364, -0.12695454708041418, 0.37394930583188934, 78718000000, 
1.844355619743364, -0.12695454708041418, 0.37141021489028103, 78718000000, 
1.81395246711499, -0.10134384209457965, 0.36684424710678115, 78922000000, 
1.81395246711499, -0.10134384209457965, 0.3648173702648896, 78922000000, 
1.7853079844300497, -0.09548160894980118, 0.360880861244002, 79126000000, 
1.7853079844300497, -0.09548160894980118, 0.35897122906500595, 79126000000, 
1.7555100513127828, -0.09932644372422288, 0.3550750680115255, 79330000000, 
1.7555100513127828, -0.09932644372422288, 0.353088539137041, 79330000000, 
1.7318653688238916, -0.07881560829630392, 0.3495256980966305, 79534000000, 
1.7318653688238916, -0.07881560829630392, 0.3479493859307044, 79534000000, 
1.6999737857491621, -0.10630527691576501, 0.344246968226463, 79738000000, 
1.6999737857491621, -0.10630527691576501, 0.3421208626881478, 79738000000, 
1.67236221146871, -0.09203858093484045, 0.3381539855311356, 79942000000, 
1.67236221146871, -0.09203858093484045, 0.3363132139124388, 79942000000, 
1.6551702784555467, -0.05730644337721117, 0.33332631342619773, 80146000000, 
1.6551702784555467, -0.05730644337721117, 0.33218018455865356, 80146000000, 
1.6258189567185637, -0.09783773912327653, 0.3290773009086438, 80316000000, 
1.6258189567185637, -0.09783773912327653, 0.32712054612617825, 80316000000, 
1.5938588106687441, -0.1065338201660652, 0.3230331149403914, 80520000000, 
1.5938588106687441, -0.1065338201660652, 0.3209024385370701, 80520000000, 
1.56760615230521, -0.08750886121178025, 0.3170215849095132, 80724000000, 
1.56760615230521, -0.08750886121178025, 0.3152714076852776, 80724000000, 
1.5459136532225741, -0.0723083302754531, 0.3120750638555329, 80928000000, 
1.5459136532225741, -0.0723083302754531, 0.3106288972500239, 80928000000, 
1.5155705128580013, -0.10114380121524287, 0.30715985462020995, 81132000000, 
1.5155705128580013, -0.10114380121524287, 0.3051369785959051, 81132000000, 
1.5021232666231052, -0.04482415411632005, 0.30221761948927384, 81336000000, 
1.5021232666231052, -0.04482415411632005, 0.30132113640694747, 81336000000, 
1.473097506731643, -0.09675253297154092, 0.2984896026651902, 81540000000, 
1.473097506731643, -0.09675253297154092, 0.2965545520057595, 81540000000, 
1.445981851409903, -0.09038551773913328, 0.2928117909915459, 81744000000, 
1.445981851409903, -0.09038551773913328, 0.29100408063676325, 81744000000, 
1.4243918661535178, -0.07196661752128408, 0.2877570379315549, 81948000000, 
1.4243918661535178, -0.07196661752128408, 0.28631770558112923, 81948000000, 
1.4051688175697303, -0.06407682861262476, 0.2835968366584511, 82118000000, 
1.4051688175697303, -0.06407682861262476, 0.28231530008619854, 82118000000, 
1.3900393141309333, -0.050431678129323476, 0.2800251299513596, 82322000000, 
1.3900393141309333, -0.050431678129323476, 0.2790164963887731, 82322000000, 
1.366787008158498, -0.07750768657478406, 0.276457709094691, 82526000000, 
1.366787008158498, -0.07750768657478406, 0.2749075553631953, 82526000000, 
1.348553920132059, -0.060776960088129904, 0.272141862429937, 82730000000, 
1.348553920132059, -0.060776960088129904, 0.2709263232281744, 82730000000, 
1.3356896700519747, -0.04288083360028135, 0.2688531673544062, 82934000000, 
1.3356896700519747, -0.04288083360028135, 0.26799555068240055, 82934000000, 
1.3201412334785432, -0.05182812191143841, 0.2661013715721662, 83138000000, 
1.3201412334785432, -0.05182812191143841, 0.2650648091339374, 83138000000, 
1.3052762767584614, -0.04954985573360604, 0.2630372495810365, 83342000000, 
1.3052762767584614, -0.04954985573360604, 0.26204625246636437, 83342000000, 
1.2968912490002693, -0.027950092527306847, 0.26049625350114614, 83546000000, 
